REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/05/06 15:50:00,7609.47,74.10,TRADE
NSW1,2025/05/06 15:55:00,7667.92,17.96,TRADE
NSW1,2025/05/06 16:00:00,7716.67,90.66,TRADE
NSW1,2025/05/06 16:05:00,7903.75,65.78,TRADE
NSW1,2025/05/06 16:10:00,7919.78,58.81,TRADE
NSW1,2025/05/06 16:15:00,7993.28,94.61,TRADE
NSW1,2025/05/06 16:20:00,7965.92,93.39,TRADE
NSW1,2025/05/06 16:25:00,8173.8,95.50,TRADE
NSW1,2025/05/06 16:30:00,8256.04,87.27,TRADE
NSW1,2025/05/06 16:35:00,8251.64,88.16,TRADE
NSW1,2025/05/06 16:40:00,8411.06,159.95,TRADE
NSW1,2025/05/06 16:45:00,8451.11,192.05,TRADE
NSW1,2025/05/06 16:50:00,8554.24,161.57,TRADE
NSW1,2025/05/06 16:55:00,8592.22,129.46,TRADE
NSW1,2025/05/06 17:00:00,8634.41,163.11,TRADE
NSW1,2025/05/06 17:05:00,8672.71,159.95,TRADE
NSW1,2025/05/06 17:10:00,8709.15,134.31,TRADE
NSW1,2025/05/06 17:15:00,8765.41,129.11,TRADE
NSW1,2025/05/06 17:20:00,8860.78,159.95,TRADE
NSW1,2025/05/06 17:25:00,8861.95,159.95,TRADE
NSW1,2025/05/06 17:30:00,8983.59,276.46,TRADE
NSW1,2025/05/06 17:35:00,8977.96,134.49,TRADE
NSW1,2025/05/06 17:40:00,9168.01,218.30,TRADE
NSW1,2025/05/06 17:45:00,9197.33,215.23,TRADE
NSW1,2025/05/06 17:50:00,9162.78,190,TRADE
NSW1,2025/05/06 17:55:00,9182.86,153.99,TRADE
NSW1,2025/05/06 18:00:00,9180.31,154.03,TRADE
NSW1,2025/05/06 18:05:00,9202.67,133.23,TRADE
NSW1,2025/05/06 18:10:00,9156.36,131.21,TRADE
NSW1,2025/05/06 18:15:00,9198.98,126.62,TRADE
NSW1,2025/05/06 18:20:00,9100.54,96.48,TRADE
NSW1,2025/05/06 18:25:00,9158.9,124.95,TRADE
NSW1,2025/05/06 18:30:00,9074.25,123.54,TRADE
NSW1,2025/05/06 18:35:00,9105.37,124.51,TRADE
NSW1,2025/05/06 18:40:00,9040.19,119.99,TRADE
NSW1,2025/05/06 18:45:00,8914.1,97.39,TRADE
NSW1,2025/05/06 18:50:00,8883.19,95.56,TRADE
NSW1,2025/05/06 18:55:00,8850.21,95.02,TRADE
NSW1,2025/05/06 19:00:00,8799.58,94.25,TRADE
NSW1,2025/05/06 19:05:00,8807.35,119.99,TRADE
NSW1,2025/05/06 19:10:00,8701.55,97.69,TRADE
NSW1,2025/05/06 19:15:00,8693.58,97,TRADE
NSW1,2025/05/06 19:20:00,8614.87,94.84,TRADE
NSW1,2025/05/06 19:25:00,8553.95,93.06,TRADE
NSW1,2025/05/06 19:30:00,8575.92,93.57,TRADE
NSW1,2025/05/06 19:35:00,8522.72,93.63,TRADE
NSW1,2025/05/06 19:40:00,8471.76,88.89,TRADE
NSW1,2025/05/06 19:45:00,8446.33,88.93,TRADE
NSW1,2025/05/06 19:50:00,8431.63,88.48,TRADE
NSW1,2025/05/06 19:55:00,8363.85,87.71,TRADE
NSW1,2025/05/06 20:00:00,8373.04,87.56,TRADE
NSW1,2025/05/06 20:05:00,8310.76,91.50,TRADE
NSW1,2025/05/06 20:10:00,8342.45,96.21,TRADE
NSW1,2025/05/06 20:15:00,8357.33,92.35,TRADE
NSW1,2025/05/06 20:20:00,8284.35,86.14,TRADE
NSW1,2025/05/06 20:25:00,8235.2,77.43,TRADE
NSW1,2025/05/06 20:30:00,8215.12,76.80,TRADE
NSW1,2025/05/06 20:35:00,8202.99,76.80,TRADE
NSW1,2025/05/06 20:40:00,8176.03,76.80,TRADE
NSW1,2025/05/06 20:45:00,8116.99,71.78,TRADE
NSW1,2025/05/06 20:50:00,8109.63,76.80,TRADE
NSW1,2025/05/06 20:55:00,8072.84,71.38,TRADE
NSW1,2025/05/06 21:00:00,8045.14,71.84,TRADE
NSW1,2025/05/06 21:05:00,7984.17,60.01,TRADE
NSW1,2025/05/06 21:10:00,7974.93,71.12,TRADE
NSW1,2025/05/06 21:15:00,7929.81,70.96,TRADE
NSW1,2025/05/06 21:20:00,7907.97,60.01,TRADE
NSW1,2025/05/06 21:25:00,7869.83,60.01,TRADE
NSW1,2025/05/06 21:30:00,7754.75,60.01,TRADE
NSW1,2025/05/06 21:35:00,7767.31,60.01,TRADE
NSW1,2025/05/06 21:40:00,7746.56,60.01,TRADE
NSW1,2025/05/06 21:45:00,7692.58,57.01,TRADE
NSW1,2025/05/06 21:50:00,7658.42,56.98,TRADE
NSW1,2025/05/06 21:55:00,7637.36,57.01,TRADE
NSW1,2025/05/06 22:00:00,7541,56.98,TRADE
NSW1,2025/05/06 22:05:00,7509.99,68.17,TRADE
NSW1,2025/05/06 22:10:00,7552.56,70.61,TRADE
NSW1,2025/05/06 22:15:00,7661.53,76.59,TRADE
NSW1,2025/05/06 22:20:00,7687.48,76.59,TRADE
NSW1,2025/05/06 22:25:00,7644.52,70.10,TRADE
NSW1,2025/05/06 22:30:00,7551.36,57.01,TRADE
NSW1,2025/05/06 22:35:00,7584.61,70.77,TRADE
NSW1,2025/05/06 22:40:00,7578.05,72.49,TRADE
NSW1,2025/05/06 22:45:00,7574.05,71.17,TRADE
NSW1,2025/05/06 22:50:00,7563.68,71.22,TRADE
NSW1,2025/05/06 22:55:00,7405.45,60,TRADE
NSW1,2025/05/06 23:00:00,7482.05,68,TRADE
NSW1,2025/05/06 23:05:00,7467.24,71.47,TRADE
NSW1,2025/05/06 23:10:00,7402.86,72.01,TRADE
NSW1,2025/05/06 23:15:00,7350.94,72.45,TRADE
NSW1,2025/05/06 23:20:00,7331.53,72.50,TRADE
NSW1,2025/05/06 23:25:00,7344.28,72.52,TRADE
NSW1,2025/05/06 23:30:00,7275.61,69.26,TRADE
NSW1,2025/05/06 23:35:00,7292.16,70.65,TRADE
NSW1,2025/05/06 23:40:00,7294.17,71.59,TRADE
NSW1,2025/05/06 23:45:00,7252.03,74.01,TRADE
NSW1,2025/05/06 23:50:00,7263.19,75.93,TRADE
NSW1,2025/05/06 23:55:00,7243.9,75.04,TRADE
NSW1,2025/05/07 00:00:00,7166.75,73.29,TRADE
NSW1,2025/05/07 00:05:00,7151.04,76.80,TRADE
NSW1,2025/05/07 00:10:00,7161.87,76.80,TRADE
NSW1,2025/05/07 00:15:00,7202.94,76.80,TRADE
NSW1,2025/05/07 00:20:00,7126.01,76.80,TRADE
NSW1,2025/05/07 00:25:00,7035.28,75.32,TRADE
NSW1,2025/05/07 00:30:00,6993.7,73.81,TRADE
NSW1,2025/05/07 00:35:00,6987.1,76.54,TRADE
NSW1,2025/05/07 00:40:00,6968.03,76.80,TRADE
NSW1,2025/05/07 00:45:00,6960.17,76.59,TRADE
NSW1,2025/05/07 00:50:00,6952.07,72.48,TRADE
NSW1,2025/05/07 00:55:00,6930.56,76.59,TRADE
NSW1,2025/05/07 01:00:00,6927.51,72.54,TRADE
NSW1,2025/05/07 01:05:00,6872.59,71.66,TRADE
NSW1,2025/05/07 01:10:00,7033.94,76.59,TRADE
NSW1,2025/05/07 01:15:00,7014.33,76.31,TRADE
NSW1,2025/05/07 01:20:00,6864.89,60.01,TRADE
NSW1,2025/05/07 01:25:00,6854.78,57.01,TRADE
NSW1,2025/05/07 01:30:00,6806.53,57.01,TRADE
NSW1,2025/05/07 01:35:00,6739.95,71.38,TRADE
NSW1,2025/05/07 01:40:00,6716.59,60,TRADE
NSW1,2025/05/07 01:45:00,6630.67,56.98,TRADE
NSW1,2025/05/07 01:50:00,6620.91,60,TRADE
NSW1,2025/05/07 01:55:00,6591.44,56.98,TRADE
NSW1,2025/05/07 02:00:00,6555.52,57.01,TRADE
NSW1,2025/05/07 02:05:00,6527.04,57.01,TRADE
NSW1,2025/05/07 02:10:00,6525.56,57.01,TRADE
NSW1,2025/05/07 02:15:00,6464.06,57.01,TRADE
NSW1,2025/05/07 02:20:00,6496.88,57.01,TRADE
NSW1,2025/05/07 02:25:00,6472.65,57.01,TRADE
NSW1,2025/05/07 02:30:00,6480.26,60,TRADE
NSW1,2025/05/07 02:35:00,6413.04,55.92,TRADE
NSW1,2025/05/07 02:40:00,6398.8,56.98,TRADE
NSW1,2025/05/07 02:45:00,6377.48,57.01,TRADE
NSW1,2025/05/07 02:50:00,6363.59,57.01,TRADE
NSW1,2025/05/07 02:55:00,6272.69,56.98,TRADE
NSW1,2025/05/07 03:00:00,6286.77,56.14,TRADE
NSW1,2025/05/07 03:05:00,6234.02,56.98,TRADE
NSW1,2025/05/07 03:10:00,6246.07,56.98,TRADE
NSW1,2025/05/07 03:15:00,6227.82,57.01,TRADE
NSW1,2025/05/07 03:20:00,6201.84,57.01,TRADE
NSW1,2025/05/07 03:25:00,6188.8,57.01,TRADE
NSW1,2025/05/07 03:30:00,6178.68,56.98,TRADE
NSW1,2025/05/07 03:35:00,6135.17,56.98,TRADE
NSW1,2025/05/07 03:40:00,6148.07,57.01,TRADE
NSW1,2025/05/07 03:45:00,6121.2,57.13,TRADE
NSW1,2025/05/07 03:50:00,6136.52,57.01,TRADE
NSW1,2025/05/07 03:55:00,6131.3,57.01,TRADE
NSW1,2025/05/07 04:00:00,6154.32,57.01,TRADE
NSW1,2025/05/07 04:05:00,6161.83,53.40,TRADE
NSW1,2025/05/07 04:10:00,6279.12,57.01,TRADE
NSW1,2025/05/07 04:15:00,6256.79,57.01,TRADE
NSW1,2025/05/07 04:20:00,6229.43,57.01,TRADE
NSW1,2025/05/07 04:25:00,6239.5,57.01,TRADE
NSW1,2025/05/07 04:30:00,6280.44,57.01,TRADE
NSW1,2025/05/07 04:35:00,6226.28,57.01,TRADE
NSW1,2025/05/07 04:40:00,6226.79,65,TRADE
NSW1,2025/05/07 04:45:00,6281.71,57.01,TRADE
NSW1,2025/05/07 04:50:00,6308.92,57.01,TRADE
NSW1,2025/05/07 04:55:00,6329.76,65,TRADE
NSW1,2025/05/07 05:00:00,6368.89,69.27,TRADE
NSW1,2025/05/07 05:05:00,6374.77,65,TRADE
NSW1,2025/05/07 05:10:00,6495.18,67.46,TRADE
NSW1,2025/05/07 05:15:00,6566.88,67.40,TRADE
NSW1,2025/05/07 05:20:00,6596.2,67.79,TRADE
NSW1,2025/05/07 05:25:00,6619.51,70.53,TRADE
NSW1,2025/05/07 05:30:00,6656.49,67.26,TRADE
NSW1,2025/05/07 05:35:00,6700.79,66.78,TRADE
NSW1,2025/05/07 05:40:00,6767.68,69.92,TRADE
NSW1,2025/05/07 05:45:00,6788.53,67.05,TRADE
NSW1,2025/05/07 05:50:00,6815.3,68.43,TRADE
NSW1,2025/05/07 05:55:00,6937.42,76.58,TRADE
NSW1,2025/05/07 06:00:00,6978.52,76.59,TRADE
NSW1,2025/05/07 06:05:00,7060.22,74.17,TRADE
NSW1,2025/05/07 06:10:00,7191.45,76.80,TRADE
NSW1,2025/05/07 06:15:00,7327.03,78.49,TRADE
NSW1,2025/05/07 06:20:00,7420.42,94.94,TRADE
NSW1,2025/05/07 06:25:00,7504.78,110.01,TRADE
NSW1,2025/05/07 06:30:00,7574.89,119.70,TRADE
NSW1,2025/05/07 06:35:00,7637.42,110.01,TRADE
NSW1,2025/05/07 06:40:00,7746.57,110.01,TRADE
NSW1,2025/05/07 06:45:00,7783.65,110.01,TRADE
NSW1,2025/05/07 06:50:00,7859.63,110.01,TRADE
NSW1,2025/05/07 06:55:00,7868.47,108.50,TRADE
NSW1,2025/05/07 07:00:00,7810.99,77.51,TRADE
NSW1,2025/05/07 07:05:00,7755.04,85.15,TRADE
NSW1,2025/05/07 07:10:00,7852.81,76.80,TRADE
NSW1,2025/05/07 07:15:00,7870.32,76.59,TRADE
NSW1,2025/05/07 07:20:00,7806.12,65,TRADE
NSW1,2025/05/07 07:25:00,7886.22,57.01,TRADE
NSW1,2025/05/07 07:30:00,7855.75,36.89,TRADE
NSW1,2025/05/07 07:35:00,7803.99,10.27,TRADE
NSW1,2025/05/07 07:40:00,7818.78,0,TRADE
NSW1,2025/05/07 07:45:00,7729.87,0,TRADE
NSW1,2025/05/07 07:50:00,7689.55,0,TRADE
NSW1,2025/05/07 07:55:00,7686.92,9.23,TRADE
NSW1,2025/05/07 08:00:00,7594.42,0,TRADE
NSW1,2025/05/07 08:05:00,7499.06,0,TRADE
NSW1,2025/05/07 08:10:00,7508.18,9.60,TRADE
NSW1,2025/05/07 08:15:00,7451.33,0.01,TRADE
NSW1,2025/05/07 08:20:00,7428.5,0,TRADE
NSW1,2025/05/07 08:25:00,7315.42,0.01,TRADE
NSW1,2025/05/07 08:30:00,7290.8,0,TRADE
NSW1,2025/05/07 08:35:00,7172.49,-1.99,TRADE
NSW1,2025/05/07 08:40:00,7057.14,0.01,TRADE
NSW1,2025/05/07 08:45:00,6962.24,0.01,TRADE
NSW1,2025/05/07 08:50:00,6819.81,-7.97,TRADE
NSW1,2025/05/07 08:55:00,6778.91,-2,TRADE
NSW1,2025/05/07 09:00:00,6651.95,-7.57,TRADE
NSW1,2025/05/07 09:05:00,6572.41,-14.92,TRADE
NSW1,2025/05/07 09:10:00,6780.44,-17.04,TRADE
NSW1,2025/05/07 09:15:00,6689.89,-15.26,TRADE
NSW1,2025/05/07 09:20:00,6549.54,-18.44,TRADE
NSW1,2025/05/07 09:25:00,6494.82,-17.43,TRADE
NSW1,2025/05/07 09:30:00,6336.63,-18.01,TRADE
NSW1,2025/05/07 09:35:00,6259.72,-19.67,TRADE
NSW1,2025/05/07 09:40:00,6200.9,-18,TRADE
NSW1,2025/05/07 09:45:00,6113.51,-19.03,TRADE
NSW1,2025/05/07 09:50:00,6018.45,-20.51,TRADE
NSW1,2025/05/07 09:55:00,5920.09,-20.51,TRADE
NSW1,2025/05/07 10:00:00,5826.94,-20.51,TRADE
NSW1,2025/05/07 10:05:00,5717.65,-20.51,TRADE
NSW1,2025/05/07 10:10:00,5660.8,-21.47,TRADE
NSW1,2025/05/07 10:15:00,5601.61,-23.43,TRADE
NSW1,2025/05/07 10:20:00,5569.81,-21.47,TRADE
NSW1,2025/05/07 10:25:00,5538.38,-22.01,TRADE
NSW1,2025/05/07 10:30:00,5478.6,-23.50,TRADE
NSW1,2025/05/07 10:35:00,5491.62,-23.73,TRADE
NSW1,2025/05/07 10:40:00,5567.49,-22.66,TRADE
NSW1,2025/05/07 10:45:00,5596.95,-22.49,TRADE
NSW1,2025/05/07 10:50:00,5596.76,-22.51,TRADE
NSW1,2025/05/07 10:55:00,5521.72,-22.87,TRADE
NSW1,2025/05/07 11:00:00,5472.88,-23.20,TRADE
NSW1,2025/05/07 11:05:00,5472.64,-22.86,TRADE
NSW1,2025/05/07 11:10:00,5481.47,-22.42,TRADE
NSW1,2025/05/07 11:15:00,5449.27,-20.96,TRADE
NSW1,2025/05/07 11:20:00,5389.29,-22.12,TRADE
NSW1,2025/05/07 11:25:00,5464.15,-22.58,TRADE
NSW1,2025/05/07 11:30:00,5467.52,-23.09,TRADE
NSW1,2025/05/07 11:35:00,5427.77,-22.95,TRADE
NSW1,2025/05/07 11:40:00,5438.57,-22.45,TRADE
NSW1,2025/05/07 11:45:00,5483.64,-22.74,TRADE
NSW1,2025/05/07 11:50:00,5467.15,-23.11,TRADE
NSW1,2025/05/07 11:55:00,5424,-22.52,TRADE
NSW1,2025/05/07 12:00:00,5446.13,-22.23,TRADE
NSW1,2025/05/07 12:05:00,5476.6,-22.50,TRADE
NSW1,2025/05/07 12:10:00,5538.38,-22,TRADE
NSW1,2025/05/07 12:15:00,5521.17,-22.41,TRADE
NSW1,2025/05/07 12:20:00,5545.43,-23.70,TRADE
NSW1,2025/05/07 12:25:00,5552.89,-24.26,TRADE
NSW1,2025/05/07 12:30:00,5530.72,-24.48,TRADE
NSW1,2025/05/07 12:35:00,5658.02,-23.50,TRADE
NSW1,2025/05/07 12:40:00,5651.29,-23.50,TRADE
NSW1,2025/05/07 12:45:00,5600.65,-23.50,TRADE
NSW1,2025/05/07 12:50:00,5626.02,-23.83,TRADE
NSW1,2025/05/07 12:55:00,5628.06,-23.28,TRADE
NSW1,2025/05/07 13:00:00,5654.75,-24.63,TRADE
NSW1,2025/05/07 13:05:00,5646.49,-25.34,TRADE
NSW1,2025/05/07 13:10:00,5712.62,-24.57,TRADE
NSW1,2025/05/07 13:15:00,5766.02,-23.50,TRADE
NSW1,2025/05/07 13:20:00,5848.19,-23.61,TRADE
NSW1,2025/05/07 13:25:00,5932.5,-24.03,TRADE
NSW1,2025/05/07 13:30:00,5882.48,-23.50,TRADE
NSW1,2025/05/07 13:35:00,5969.82,-22.18,TRADE
NSW1,2025/05/07 13:40:00,5977.7,-23.11,TRADE
NSW1,2025/05/07 13:45:00,5981.87,-21.19,TRADE
NSW1,2025/05/07 13:50:00,6029.97,-20.72,TRADE
NSW1,2025/05/07 13:55:00,6116.5,-20.51,TRADE
NSW1,2025/05/07 14:00:00,6115.25,-19.91,TRADE
NSW1,2025/05/07 14:05:00,6205.3,-16.09,TRADE
NSW1,2025/05/07 14:10:00,6314.79,-20.28,TRADE
NSW1,2025/05/07 14:15:00,6308.59,-20.11,TRADE
NSW1,2025/05/07 14:20:00,6489.68,-20.09,TRADE
NSW1,2025/05/07 14:25:00,6532.7,-19.36,TRADE
NSW1,2025/05/07 14:30:00,6591.11,-20.14,TRADE
NSW1,2025/05/07 14:35:00,6610.59,-19.50,TRADE
NSW1,2025/05/07 14:40:00,6646.23,-18.76,TRADE
NSW1,2025/05/07 14:45:00,6746.58,2.19,TRADE
NSW1,2025/05/07 14:50:00,6889.51,-17.15,TRADE
NSW1,2025/05/07 14:55:00,6868.07,-17.93,TRADE
NSW1,2025/05/07 15:00:00,6980.59,-17.25,TRADE
NSW1,2025/05/07 15:05:00,7003.13,3.43,TRADE
NSW1,2025/05/07 15:10:00,7150.82,36.50,TRADE
NSW1,2025/05/07 15:15:00,7222.64,57.34,TRADE
NSW1,2025/05/07 15:20:00,7192.84,42.61,TRADE
NSW1,2025/05/07 15:25:00,7320.34,36.50,TRADE
NSW1,2025/05/07 15:30:00,7419.75,79.75,TRADE
NSW1,2025/05/07 15:35:00,7486.21,51.28,TRADE
NSW1,2025/05/07 15:40:00,7571.66,51.51,TRADE
NSW1,2025/05/07 15:45:00,7616.9,74.57,TRADE
NSW1,2025/05/07 15:50:00,7714.96,60,TRADE
NSW1,2025/05/07 15:55:00,7795.24,75.47,TRADE
NSW1,2025/05/07 16:00:00,7932.29,77.36,TRADE
NSW1,2025/05/07 16:05:00,7975.79,36.50,TRADE
NSW1,2025/05/07 16:10:00,8076.87,36.50,TRADE
NSW1,2025/05/07 16:15:00,8120.98,55.10,TRADE
NSW1,2025/05/07 16:20:00,8169.57,49.10,TRADE
NSW1,2025/05/07 16:25:00,8201.01,76.96,TRADE
NSW1,2025/05/07 16:30:00,8258.64,75.86,TRADE
NSW1,2025/05/07 16:35:00,8298.95,74.87,TRADE
NSW1,2025/05/07 16:40:00,8318.98,65.93,TRADE
NSW1,2025/05/07 16:45:00,8358.22,119.43,TRADE
NSW1,2025/05/07 16:50:00,8499.28,118.99,TRADE
NSW1,2025/05/07 16:55:00,8559.87,138.25,TRADE
NSW1,2025/05/07 17:00:00,8573.93,154.01,TRADE
NSW1,2025/05/07 17:05:00,8571.28,124.14,TRADE
NSW1,2025/05/07 17:10:00,8576.82,131.21,TRADE
NSW1,2025/05/07 17:15:00,8667.09,138.16,TRADE
NSW1,2025/05/07 17:20:00,8766.7,162.69,TRADE
NSW1,2025/05/07 17:25:00,8845.94,303.25,TRADE
NSW1,2025/05/07 17:30:00,8891.74,161.39,TRADE
NSW1,2025/05/07 17:35:00,8896.4,273.80,TRADE
NSW1,2025/05/07 17:40:00,8993.43,153.48,TRADE
NSW1,2025/05/07 17:45:00,9052.43,141.70,TRADE
NSW1,2025/05/07 17:50:00,9086.33,152.47,TRADE
NSW1,2025/05/07 17:55:00,9059.71,135.33,TRADE
NSW1,2025/05/07 18:00:00,9064.66,140.53,TRADE
NSW1,2025/05/07 18:05:00,9025.45,128.55,TRADE
NSW1,2025/05/07 18:10:00,8979.51,93.18,TRADE
NSW1,2025/05/07 18:15:00,9029.26,123.12,TRADE
NSW1,2025/05/07 18:20:00,8963.59,118.59,TRADE
NSW1,2025/05/07 18:25:00,8997.11,119.33,TRADE
NSW1,2025/05/07 18:30:00,8961.02,122.40,TRADE
NSW1,2025/05/07 18:35:00,8937.74,118.02,TRADE
NSW1,2025/05/07 18:40:00,8853.21,91.70,TRADE
NSW1,2025/05/07 18:45:00,8844.75,106.83,TRADE
NSW1,2025/05/07 18:50:00,8776.43,118.89,TRADE
NSW1,2025/05/07 18:55:00,8759.01,91.43,TRADE
NSW1,2025/05/07 19:00:00,8818.95,95.31,TRADE
NSW1,2025/05/07 19:05:00,8751.45,120.47,TRADE
NSW1,2025/05/07 19:10:00,8609.25,91.21,TRADE
NSW1,2025/05/07 19:15:00,8648.8,91.23,TRADE
NSW1,2025/05/07 19:20:00,8610.76,90.93,TRADE
NSW1,2025/05/07 19:25:00,8556.09,86.28,TRADE
NSW1,2025/05/07 19:30:00,8616.39,92.04,TRADE
NSW1,2025/05/07 19:35:00,8540.2,89.86,TRADE
NSW1,2025/05/07 19:40:00,8476.62,90.47,TRADE
NSW1,2025/05/07 19:45:00,8477.72,85.43,TRADE
NSW1,2025/05/07 19:50:00,8498.96,89.62,TRADE
NSW1,2025/05/07 19:55:00,8399.83,76.80,TRADE
NSW1,2025/05/07 20:00:00,8450.5,85.49,TRADE
NSW1,2025/05/07 20:05:00,8369.39,89.74,TRADE
NSW1,2025/05/07 20:10:00,8337.87,85.15,TRADE
NSW1,2025/05/07 20:15:00,8365.69,85.12,TRADE
NSW1,2025/05/07 20:20:00,8341.87,76.80,TRADE
NSW1,2025/05/07 20:25:00,8364.02,76.80,TRADE
NSW1,2025/05/07 20:30:00,8298.44,76.68,TRADE
NSW1,2025/05/07 20:35:00,8161.83,76.59,TRADE
NSW1,2025/05/07 20:40:00,8152.56,76.59,TRADE
NSW1,2025/05/07 20:45:00,8145.74,76.59,TRADE
NSW1,2025/05/07 20:50:00,8094.82,76.80,TRADE
NSW1,2025/05/07 20:55:00,8074.07,77.17,TRADE
NSW1,2025/05/07 21:00:00,8006.7,76.80,TRADE
NSW1,2025/05/07 21:05:00,7996.58,90.11,TRADE
NSW1,2025/05/07 21:10:00,8005.46,103.82,TRADE
NSW1,2025/05/07 21:15:00,7931.94,90.58,TRADE
NSW1,2025/05/07 21:20:00,7847.63,93.34,TRADE
NSW1,2025/05/07 21:25:00,7871.05,91.86,TRADE
NSW1,2025/05/07 21:30:00,7818.31,65,TRADE
NSW1,2025/05/07 21:35:00,7787.06,86.30,TRADE
NSW1,2025/05/07 21:40:00,7768.7,76.80,TRADE
NSW1,2025/05/07 21:45:00,7765.13,69.03,TRADE
NSW1,2025/05/07 21:50:00,7695.65,78.34,TRADE
NSW1,2025/05/07 21:55:00,7722.01,76.81,TRADE
NSW1,2025/05/07 22:00:00,7631.17,65,TRADE
NSW1,2025/05/07 22:05:00,7597.18,77.07,TRADE
NSW1,2025/05/07 22:10:00,7689.83,76.80,TRADE
NSW1,2025/05/07 22:15:00,7660.8,88.34,TRADE
NSW1,2025/05/07 22:20:00,7654.37,88.38,TRADE
NSW1,2025/05/07 22:25:00,7545.49,83.94,TRADE
NSW1,2025/05/07 22:30:00,7638.97,91.07,TRADE
NSW1,2025/05/07 22:35:00,7538.15,94.98,TRADE
NSW1,2025/05/07 22:40:00,7548.63,110.01,TRADE
NSW1,2025/05/07 22:45:00,7496.86,91.93,TRADE
NSW1,2025/05/07 22:50:00,7449.53,90.70,TRADE
NSW1,2025/05/07 22:55:00,7460.69,78.10,TRADE
NSW1,2025/05/07 23:00:00,7423.86,76.59,TRADE
NSW1,2025/05/07 23:05:00,7353.03,76.59,TRADE
NSW1,2025/05/07 23:10:00,7429.41,90.14,TRADE
NSW1,2025/05/07 23:15:00,7361.25,89.55,TRADE
NSW1,2025/05/07 23:20:00,7390.57,86.02,TRADE
NSW1,2025/05/07 23:25:00,7331.77,76.80,TRADE
NSW1,2025/05/07 23:30:00,7381.75,108.50,TRADE
NSW1,2025/05/07 23:35:00,7335.05,86.18,TRADE
NSW1,2025/05/07 23:40:00,7365.08,85.69,TRADE
NSW1,2025/05/07 23:45:00,7266.15,76.65,TRADE
NSW1,2025/05/07 23:50:00,7253.23,84.85,TRADE
NSW1,2025/05/07 23:55:00,7209.61,76.80,TRADE
NSW1,2025/05/08 00:00:00,7205.51,76.80,TRADE
NSW1,2025/05/08 00:05:00,7192.35,74.47,TRADE
NSW1,2025/05/08 00:10:00,7139.25,71.24,TRADE
NSW1,2025/05/08 00:15:00,7103.94,86.78,TRADE
NSW1,2025/05/08 00:20:00,7062.39,79.85,TRADE
NSW1,2025/05/08 00:25:00,7063.18,79.03,TRADE
NSW1,2025/05/08 00:30:00,7047.24,79.91,TRADE
NSW1,2025/05/08 00:35:00,7051.99,76.80,TRADE
NSW1,2025/05/08 00:40:00,6955.03,76.91,TRADE
NSW1,2025/05/08 00:45:00,6931.66,72.15,TRADE
NSW1,2025/05/08 00:50:00,6906.78,92.68,TRADE
NSW1,2025/05/08 00:55:00,6905.69,78.54,TRADE
NSW1,2025/05/08 01:00:00,6880.65,83.64,TRADE
NSW1,2025/05/08 01:05:00,6864.1,88.53,TRADE
NSW1,2025/05/08 01:10:00,6860.17,92.59,TRADE
NSW1,2025/05/08 01:15:00,6812.34,88.55,TRADE
NSW1,2025/05/08 01:20:00,6770.9,78.77,TRADE
NSW1,2025/05/08 01:25:00,6756.06,78.70,TRADE
NSW1,2025/05/08 01:30:00,6736.01,76.80,TRADE
NSW1,2025/05/08 01:35:00,6693.18,78.27,TRADE
NSW1,2025/05/08 01:40:00,6694.95,76.80,TRADE
NSW1,2025/05/08 01:45:00,6640.45,72.25,TRADE
NSW1,2025/05/08 01:50:00,6619.03,78.28,TRADE
NSW1,2025/05/08 01:55:00,6556.23,69.71,TRADE
NSW1,2025/05/08 02:00:00,6502.05,69.72,TRADE
NSW1,2025/05/08 02:05:00,6428.46,76.80,TRADE
NSW1,2025/05/08 02:10:00,6541.89,76.80,TRADE
NSW1,2025/05/08 02:15:00,6481.22,71.89,TRADE
NSW1,2025/05/08 02:20:00,6444.35,71.51,TRADE
NSW1,2025/05/08 02:25:00,6360.54,70.64,TRADE
NSW1,2025/05/08 02:30:00,6373.2,76.80,TRADE
NSW1,2025/05/08 02:35:00,6359.64,78.24,TRADE
NSW1,2025/05/08 02:40:00,6469.57,78.18,TRADE
NSW1,2025/05/08 02:45:00,6418.72,78.70,TRADE
NSW1,2025/05/08 02:50:00,6421.29,77.74,TRADE
NSW1,2025/05/08 02:55:00,6389.82,76.80,TRADE
NSW1,2025/05/08 03:00:00,6378.6,76.80,TRADE
NSW1,2025/05/08 03:05:00,6304.58,76.80,TRADE
NSW1,2025/05/08 03:10:00,6287.67,76.80,TRADE
NSW1,2025/05/08 03:15:00,6241.34,74.21,TRADE
NSW1,2025/05/08 03:20:00,6225.77,76.80,TRADE
NSW1,2025/05/08 03:25:00,6287.2,76.80,TRADE
NSW1,2025/05/08 03:30:00,6247.79,76.80,TRADE
NSW1,2025/05/08 03:35:00,6266.26,76.80,TRADE
NSW1,2025/05/08 03:40:00,6304.15,76.80,TRADE
NSW1,2025/05/08 03:45:00,6279.65,76.80,TRADE
NSW1,2025/05/08 03:50:00,6257.9,76.80,TRADE
NSW1,2025/05/08 03:55:00,6201.03,76.80,TRADE
NSW1,2025/05/08 04:00:00,6272.04,76.80,TRADE
